contig,Avg_fold,Length,Ref_GC,Covered_bases,Covered_percent,Read_GC,Plus_reads,Minus_reads,RNA_Covered_bases,RNA_Avg_fold,RNA_Covered_percent,RNA_Read_GC,Origin,Reconstruction_Error,Category
ptg000878l,0.23107490328928026,0.07973484926560007,0.6581586144029172,0.07972018170875485,0.8821229050279271,0.6023041474654376,0.04051172707889126,0.046410442349528645,0.10644400364552618,0.04384630159304431,0.6942669398297918,0.6627659574468086,Oscheius dolichura,0.00500190487029381,Normal
ptg000879l,0.6751749131942745,0.3606453979940555,0.4849589790337283,0.3606638470480572,1.0,0.4972350230414746,0.4214641080312722,0.45322697606961565,0.22964804589074145,0.03594110289004265,0.375697806982487,0.6921276595744679,Oscheius onirici,0.013065583794905404,Normal
ptg000880l,0.07203906247858975,0.03500715230914465,0.6112123974475845,0.0350349978976528,1.0,0.6087557603686635,0.014925373134328358,0.01885424220449601,0.03729963008631319,0.0067631414264925456,0.4524429028770471,0.5700000000000001,Myrrha octodecimguttata,0.005976558723224301,Normal
ptg000881l,0.2624498535196203,0.16925207870425715,0.5879671832269828,0.169276050555267,1.0,0.6101382488479263,0.12082444918265814,0.11602610587382162,0.20548303222001824,0.017255922165404843,0.6954879705858844,0.4651063829787235,Oscheius dolichura,0.003362143205007687,Normal
ptg000882l,0.3330141289066491,0.1503881209832673,0.5496809480401095,0.15041263716784978,1.0,0.6152073732718892,0.1414356787491116,0.1363306744017404,0.14618962097249774,0.020433372181062483,0.5477674383384725,0.5542553191489361,Oscheius dolichura,0.0007341041470180838,Normal
ptg000883l,0.49020012394945395,0.1139958528974066,0.5364630811303557,0.11402141920803346,1.0,0.5046082949308757,0.11513859275053305,0.12110224800580131,0.10518415268321449,0.042347769363331546,0.5030541544493476,0.597659574468085,Oscheius onirici,0.002657663274541536,Normal
ptg000884l,0.2173684270281846,0.15969642879226972,0.7215132178669099,0.15972067637868634,1.0,0.7193548387096773,0.07249466950959489,0.07469180565627266,0.21184930038063582,0.02025841375181148,0.7570653614293105,0.5110638297872341,Oscheius dolichura,0.009133567976804024,Normal
ptg000885l,0.6365552230835695,0.1242316935926028,0.6116681859617139,0.12425696454041044,1.0,0.6341013824884791,0.1457000710732054,0.1472081218274112,0.16030263228435104,0.029782831843965865,0.7161119267676024,0.4989361702127659,Oscheius dolichura,0.007200897662383036,Normal
ptg000886l,0.3220462073855239,0.12362982780867263,0.50820419325433,0.12365511612376642,1.0,0.49354838709677407,0.0867093105899076,0.09862218999274837,0.19215407709215676,0.04397951289167143,0.8646696170527829,0.4840425531914894,Oscheius dolichura,0.008183836489183598,Normal
ptg000887l,0.526942563169786,0.13224970009770012,0.4516864175022792,0.13227473967994857,1.0,0.4764976958525342,0.1499644633972992,0.15300942712110227,0.15151718222269878,0.024077327405473557,0.6390870770564008,0.49319148936170215,Oscheius dolichura,0.004089953221449782,Normal
ptg000888l,0.43414881842814396,0.11395050684519267,0.4758432087511395,0.11397607446431371,1.0,0.5290322580645159,0.12153518123667378,0.12327773749093547,0.10198091459818795,0.012405209202405017,0.4875341278622181,0.5012765957446808,Oscheius dolichura,0.0021024305387569273,Normal
ptg000889l,0.24736724860791764,0.18045255360109488,0.6727438468550595,0.180476202254046,1.0,0.659447004608295,0.07604832977967307,0.08339376359680928,0.18820699083257386,0.01348315806705062,0.5988740434733223,0.5380851063829788,Oscheius dolichura,0.0039375144123918165,Normal
ptg000890l,0.2542870420359344,0.11601581340511749,0.4931631722880585,0.116041321428277,1.0,0.4741935483870967,0.0646766169154229,0.08049311094996374,0.1320699083257385,0.014049780485427514,0.6249226996032964,0.514468085106383,Oscheius dolichura,0.0025739600160372363,Normal
ptg000891l,0.07853172749755603,0.03361379179566244,0.5182315405651781,0.03364167759062765,1.0,0.5073732718894006,0.04051172707889126,0.03988397389412618,0.028909558784109793,0.0048656963877001065,0.3601094195003134,0.505531914893617,Oscheius dolichura,0.010047285555476319,Normal
ptg000892l,0.8724154522608637,0.07533215983246694,0.5542388331814039,0.07535884181280042,1.0,0.556221198156682,0.13148542999289267,0.12980420594633793,0.07222698761593309,0.0025906675283831056,0.4908564673613535,0.4944680851063829,Oscheius dolichura,0.020972278215874666,Normal
ptg000893l,0.44520874286047624,0.12118938572588722,0.7520510483135825,0.1212147444617579,1.0,0.7400921658986173,0.1648898365316276,0.16751269035532998,0.1304615879483193,0.011713307440219544,0.5935282214808862,0.5595744680851062,Oscheius dolichura,0.0062061010615817236,Normal
ptg000894l,0.47601797306233057,0.09004901496007486,0.5546946216955335,0.0900752722745748,1.0,0.572811059907834,0.11158493248045487,0.10442349528643945,0.09569506245644131,0.033039677311682746,0.5618960577849387,0.5480851063829788,Oscheius dolichura,0.0012342203029420775,Normal
ptg000895l,0.03986388267162358,0.0190783208769102,0.4366453965360073,0.019106626103732285,1.0,0.4631336405529951,0.02629708599857853,0.025380710659898477,0.038948158473167856,0.0023008096100740954,0.6833470756260804,0.42446808510638295,Oscheius dolichura,0.009439413092768715,Normal
ptg000896l,0.2503974721515018,0.10120826617308176,0.5715587967183229,0.1012342014790631,1.0,0.6350230414746543,0.06041222459132906,0.05728788977519942,0.1319827909719616,0.05193879310479949,0.7043896108266828,0.5391489361702126,Oscheius dolichura,0.0023289931598722093,Normal
ptg000897l,0.35862617337968195,0.1029643951042753,0.742479489516864,0.10299027973584626,1.0,0.7373271889400921,0.09097370291400142,0.10442349528643945,0.1702876212941618,0.01827071900699759,0.8986607574807852,0.5587234042553191,Oscheius dolichura,0.013312610139724559,Normal
ptg000898l,0.18391851752381405,0.07315142695781579,0.5309936189608022,0.07317817186482321,1.0,0.5580645161290321,0.043354655294953796,0.044960116026105876,0.09624457191872621,0.017609444457915274,0.6734021429563036,0.44191489361702124,Oscheius dolichura,0.0029543253683441246,Normal
ptg000899l,0.25339246053760234,0.09862354119688843,0.6777575205104833,0.09864955108703719,1.0,0.6709677419354838,0.05259417199715707,0.047860768672951415,0.169114887685627,0.05245247257115791,0.9262953863757787,0.5629787234042551,Oscheius dolichura,0.01192091074299594,Normal
ptg000900l,0.2704638943383757,0.14414273288289586,0.6385597082953511,0.14416742928281107,1.0,0.6221198156682026,0.09737029140014215,0.10297316896301668,0.14502358869886883,0.016960219648808488,0.5649365400552776,0.45872340425531904,Oscheius dolichura,0.0022523835242583483,Normal
ptg000901l,0.3288798704285809,0.12908784354787511,0.6463081130355515,0.12911297436785307,1.0,0.6198156682027649,0.10163468372423597,0.09572153734590283,0.1850908701013242,0.02719052479190735,0.8008394717911395,0.5568085106382978,Oscheius dolichura,0.00522718547821122,Normal
ptg000902l,0.6607010935035372,0.18825207458188875,0.68869644484959,0.1882754981738435,1.0,0.6921658986175114,0.22103766879886283,0.233502538071066,0.2655672009864365,0.031763163913015174,0.8181074338792388,0.5517021276595746,Oscheius dolichura,0.012756186070669612,Normal
ptg000903l,0.3360874176427131,0.09638921753325719,0.5031905195989061,0.09641529189648208,1.0,0.5336405529953916,0.06894100923951671,0.07541696881798404,0.0854219160456763,0.011635600849353722,0.4716460041479288,0.5757446808510638,Oscheius dolichura,0.0017978752896227,Normal
ptg000904l,0.4183282327180361,0.10802254111031867,0.6777575205104833,0.10804827978531326,1.0,0.6764976958525344,0.09737029140014215,0.08411892675852067,0.12812282206615558,0.05168698200326361,0.6454888119507464,0.7008510638297871,Oscheius dolichura,0.005052496653254892,Normal
ptg000905l,0.28754707319164363,0.07247123617460702,0.5200546946216955,0.07249800070902691,1.0,0.5069124423963132,0.048329779673063254,0.049311094996374184,0.12012142818849514,0.12537066755441814,0.8492347786579387,0.7025531914893617,Oscheius dolichura,0.009950933565979954,Normal
ptg000906l,0.19393508979288382,0.16222344061109986,0.4270738377392891,0.1622476152787053,1.0,0.4539170506912442,0.09523809523809525,0.08846990572878898,0.2573580657266928,0.03854384672475714,0.909500692022599,0.48276595744680856,Oscheius dolichura,0.015818928218706764,Normal
ptg000907l,0.3551398502975609,0.050733987690608,0.39334548769371014,0.05076137946954895,1.0,0.41013824884792616,0.05543710021321961,0.05221174764321972,0.04434273307242803,0.002940091011705011,0.4109131332848146,0.5274468085106383,Oscheius dolichura,0.007989337592765716,Normal
ptg000908l,0.4028717436352582,0.052457137674736885,0.5861440291704649,0.052484479730899564,1.0,0.5898617511520734,0.04975124378109452,0.050761421319796954,0.05051466252077414,0.016230593661313793,0.4570335999057671,0.5538297872340423,Oscheius dolichura,0.0019687287258056342,Normal
ptg000910l,0.4485208476639286,0.15575132224965885,0.5113947128532363,0.15577568367506783,1.0,0.5377880184331796,0.14001421464108033,0.12980420594633793,0.16492655336943118,0.014579191029643754,0.6000225065100605,0.5123404255319148,Oscheius dolichura,0.0007899013821049673,Normal
ptg000911l,0.32399001357336565,0.04861509034170312,0.6914311759343665,0.04826329631553347,1.0,0.7124423963133641,0.03766879886282871,0.04205946337926034,0.03251487696349113,0.004356457297962588,0.30980526610267173,0.563404255319149,Oscheius dolichura,0.009170373085984762,Normal
ptg000912l,0.13263766082402506,0.0933716438768401,0.643573381950775,0.09339780531440398,1.0,0.5271889400921657,0.02487562189054726,0.030456852791878174,0.15624832466627353,0.029300462725575356,0.8961440248370907,0.53,Oscheius dolichura,0.011010665944318437,Normal
ptg000914l,0.26670743504888095,0.0721290795988111,0.57383773928897,0.07215585400641424,1.0,0.5497695852534561,0.08599857853589198,0.10224800580130529,0.030946764595507426,0.004702711794550772,0.21284217257234686,0.5270212765957447,Oscheius dolichura,0.012642028103039845,Normal
ptg000915l,0.2948329207557393,0.06361638888774379,0.6103008204193257,0.0636392866859588,0.9860335195530752,0.6142857142857141,0.058280028429282156,0.050761421319796954,0.07918967458317697,0.018496912551105176,0.6191362127643463,0.6082978723404255,Oscheius dolichura,0.0009009749442844377,Normal
ptg000917l,0.18765540172581802,0.04546972326541044,0.473108477666363,0.04549726694862853,1.0,0.47926267281105983,0.024164889836531624,0.029006526468455404,0.05234412695008846,0.007646320950809269,0.5280163982011619,0.5023404255319148,Oscheius dolichura,0.003685688422741647,Normal
ptg000918l,0.2285712495992001,0.049216956125633295,0.5683682771194165,0.049244391679651764,1.0,0.5732718894009214,0.03198294243070362,0.028281363306744016,0.06748914383745241,0.003608595404772645,0.64319188587727,0.4974468085106382,Oscheius dolichura,0.0008452153134653123,Normal
ptg000919l,0.2598620269533295,0.1519793551791375,0.6198723792160439,0.15200382544747018,1.0,0.6622119815668199,0.07036247334754797,0.08121827411167513,0.1745697742990404,0.0328013391477573,0.6504433992823156,0.5340425531914892,Oscheius dolichura,0.0028065648061844028,Normal
ptg000920l,0.5706361159581201,0.047110425881877645,0.5182315405651781,0.047137922221397774,1.0,0.5571428571428569,0.09310589907604833,0.09427121102248005,0.07309816115370181,0.05100289834008589,0.7202766828348948,0.5321276595744682,Oscheius dolichura,0.006297707315234931,Normal
ptg000922l,0.5624419843344489,0.11106072660865118,0.6207839562443027,0.11108637761453671,1.0,0.6608294930875573,0.11727078891257996,0.11530094271211022,0.10212164263121214,0.004467865208822962,0.49957511074464994,0.6102127659574468,Oscheius dolichura,0.004511997447428722,Normal
ptg000923l,0.39566028140362774,0.33986041660654875,0.6048313582497722,0.33987946542669406,1.0,0.623041474654378,0.3013503909026297,0.2958665699782451,0.33195732589931914,0.013626787172365247,0.5835464790983933,0.5851063829787233,Oscheius dolichura,0.0017767035924872345,Normal
ptg000924l,0.4638540136955142,0.19102230613532084,0.5911577028258888,0.19104564979017752,1.0,0.6142857142857141,0.1968727789623312,0.19869470630891953,0.2827427223502922,0.02646583255621366,0.8601630565102709,0.49319148936170215,Oscheius dolichura,0.00794797531904204,Normal
ptg000925l,0.6538791755129749,0.07707179929012817,0.4845031905195991,0.07709843107186731,1.0,0.4912442396313361,0.11371712864250177,0.12835387962291517,0.052893636412373345,0.013245465086053,0.35005300598631095,0.4872340425531915,Oscheius dolichura,0.01268221538898706,Normal
ptg000926l,0.7731952062959744,0.1802711693922392,0.7242479489516864,0.180294823279167,1.0,0.7124423963133641,0.2615493958777541,0.29369108049311093,0.2281603495416287,0.01831846254365654,0.7297683301852264,0.5763829787234043,Oscheius dolichura,0.017007663463904452,Normal
ptg000927l,0.28007134727888666,0.03832565885752682,0.4667274384685507,0.0383534086880529,1.0,0.48986175115207375,0.033404406538734895,0.04060913705583756,0.05454886613413392,0.002781243179681134,0.622615256469044,0.44829787234042556,Oscheius dolichura,0.002648629708642363,Normal
ptg000928l,0.35160850451421094,0.09040353864102002,0.5378304466727439,0.09042978572547469,1.0,0.5718894009216586,0.07533759772565743,0.06671501087744743,0.11083337800889936,0.00901744852824533,0.6502951087253742,0.5048936170212766,Oscheius dolichura,0.000526220779141104,Normal
ptg000929l,0.12107309063617859,0.04689606272595732,0.6390154968094806,0.04692356525108622,1.0,0.6377880184331794,0.027007818052594168,0.024655547498187092,0.07699833806894332,0.02145408952481644,0.7615614049110466,0.5172340425531914,Oscheius dolichura,0.004705572514397863,Normal
ptg000930l,0.08967073528335133,0.005993923629003334,0.4740200546946216,0.006022606415869013,1.0,0.4539170506912442,0.010660980810234541,0.005801305293691081,0.008926178094676458,1.565327638710978e-05,0.2578920024063035,0.47595744680851065,Oscheius dolichura,0.016404181669817247,Normal
ptg000931l,0.46501285887497273,0.080423284785575,0.5309936189608022,0.08044981985769996,1.0,0.5313364055299539,0.08955223880597016,0.08919506889050037,0.12137457781590093,0.04367437931874777,0.78736501352494,0.4953191489361701,Oscheius dolichura,0.0050077057733825805,Normal
ptg000932l,0.36657170139221934,0.08639659657266291,0.5410209662716501,0.08642295928042015,1.0,0.5576036866359446,0.06751954513148543,0.06598984771573604,0.10052002358869887,0.01608956426367893,0.61209083375051,0.5202127659574467,Oscheius dolichura,0.00023847850320146086,Normal
ptg000933l,0.4498088884208267,0.1523709801755304,0.5820419325433,0.1523954391432317,1.0,0.5944700460829491,0.13077469793887705,0.1363306744017404,0.17288103790275022,0.009797569567826457,0.6424956564538994,0.5176595744680852,Oscheius dolichura,0.0007964787682393002,Normal
ptg000934l,0.6285568423348067,0.17112363395017705,0.5328167730173201,0.17114755179606408,1.0,0.5354838709677416,0.27434257285003555,0.2849891225525743,0.19698573955932022,0.005637790592620368,0.6593618668203559,0.49957446808510636,Oscheius dolichura,0.006173614334033184,Normal
ptg000935l,0.28079562551604825,0.2948359091265113,0.6868732907930721,0.2948562571624084,1.0,0.689400921658986,0.15493958777540867,0.15808556925308195,0.32629469790382243,0.024901643475610608,0.6585362775494406,0.5106382978723405,Oscheius dolichura,0.007081583619194914,Normal
ptg000936l,0.4671485009202249,0.14359858025632885,0.40610756608933474,0.14362329235817403,1.0,0.46036866359446993,0.13432835820895522,0.1602610587382161,0.1392470380099716,0.02611155122496461,0.5437846274226048,0.4908510638297873,Oscheius dolichura,0.0041167402840497904,Normal
ptg000937l,0.3326500322793193,0.1331277645632969,0.5934366453965361,0.13315277880834014,1.0,0.6161290322580644,0.11158493248045487,0.11094996374184192,0.121059615075323,0.03567752668805822,0.5049303980917844,0.6468085106382979,Oscheius dolichura,0.0020795323326144688,Normal
ptg000938l,0.2797777209665238,0.10264697273877788,0.5123062898814952,0.10267286652980799,1.0,0.5230414746543779,0.09026297085998579,0.09789702683103699,0.08831689272503082,0.005013139662676277,0.46172841583616936,0.6125531914893616,Oscheius dolichura,0.0029445382272685794,Normal
ptg000939l,0.16523801153129253,0.05453893370819402,0.5583409298085689,0.054566215692579134,1.0,0.6170506912442395,0.033404406538734895,0.029731689630166785,0.05864338176164692,0.0021709191059284213,0.5158229179374781,0.49638297872340426,Chrysodeixis includens,0.0024536391738286026,Normal
ptg000940l,0.371034821340134,0.2067202849381026,0.714676390154968,0.2067431756160702,1.0,0.714285714285714,0.15422885572139303,0.16896301667875274,0.272094301184796,0.02124023036021136,0.7681198440109545,0.5472340425531914,Oscheius dolichura,0.007555892927117926,Normal
ptg000941l,0.2935624975775829,0.05792339815070554,0.595259799453054,0.05795058247384434,1.0,0.5806451612903225,0.04051172707889126,0.05003625815808557,0.04819600064332815,0.009785538803819391,0.4030484752365287,0.4334042553191489,Oscheius dolichura,0.004005951843553163,Normal
ptg000942l,0.32724143560559643,0.07150247960458242,0.5961713764813128,0.07152927209319583,1.0,0.6244239631336403,0.08102345415778252,0.07686729514140682,0.07371468396504584,0.023446186694314298,0.523401511932657,0.5872340425531914,Oscheius dolichura,0.0009624066035073629,Normal
ptg000943l,0.20579367779484292,0.04154935093309808,0.39516864175022803,0.04157700774158443,1.0,0.4244239631336404,0.03980099502487562,0.03335750543872371,0.03460569345413607,0.004482135137108943,0.3714678451383835,0.43425531914893617,Malachius bipustulatus,0.011164800168899333,Normal
ptg000944l,0.4436114157212226,0.17737314441893154,0.6731996353691887,0.17739688193053188,1.0,0.7138248847926265,0.1478322672352523,0.15808556925308195,0.2737562322414625,0.05453299775370454,0.89181204750346,0.5685106382978724,Oscheius dolichura,0.011921179562080499,Normal
ptg000945l,0.4375587986690506,0.14490949340214937,0.6230628988149498,0.1449341676766178,1.0,0.6488479262672808,0.11940298507462688,0.13270485859318348,0.15776952768991584,0.029150932094067994,0.6127891665860358,0.5906382978723403,Oscheius dolichura,0.0013964973184874033,Normal
ptg000946l,0.7405478753787289,0.08327596370666876,0.45761166818596166,0.08330241646261533,1.0,0.5110599078341012,0.1457000710732054,0.15300942712110227,0.04977751568112368,0.02754632420063363,0.3075661838634633,0.5714893617021277,Oscheius dolichura,0.018772479186802405,Normal
ptg000947l,0.23675950869662415,0.09356127282246196,0.5355515041020966,0.09356681754099579,0.9483240223463554,0.48018433179723496,0.03909026297085998,0.04423495286439449,0.162855840883504,0.04747792243795288,0.9328874800701698,0.5138297872340425,Oscheius dolichura,0.011887168839460074,Normal
ptg000948l,0.4524926329158228,0.3294308245973476,0.45670009115770305,0.3294501743711509,1.0,0.4811059907834099,0.35181236673773986,0.33720087019579403,0.3491261459282689,0.017726886726747645,0.6335950679191784,0.48340425531914893,Oscheius dolichura,0.0029941660024636278,Normal
ptg000949l,0.14132508465246585,0.0693176243615482,0.6654512306289884,0.06934447989578954,1.0,0.6147465437788016,0.043354655294953796,0.050761421319796954,0.07567147375757251,0.0036525247717700497,0.5514515647283021,0.47978723404255313,Oscheius dolichura,0.0036464861809392176,Normal
ptg000950l,0.13163150132699514,0.060256658655530766,0.45077484047402017,0.06028377565069708,1.0,0.46682027649769586,0.053304904051172705,0.050761421319796954,0.0650029485873586,0.010149820470449706,0.5293152552069967,0.5040425531914894,Oscheius dolichura,0.005955882381300274,Normal
ptg000951l,0.3582346716298649,0.05983205471207318,0.6536007292616228,0.05985918395950303,1.0,0.6723502304147462,0.06183368869936034,0.05293691080493111,0.043263818152575996,0.0043382024162988714,0.3517409942408575,0.5810638297872339,Oscheius dolichura,0.006128834359783984,Normal
ptg000952l,0.49317945226556187,0.0571112915792381,0.5824977210574296,0.057138499336317844,1.0,0.6078341013824882,0.06112295664534471,0.06381435823060189,0.09210984828177772,0.007884791946513972,0.7855518722471593,0.5248936170212766,Oscheius dolichura,0.00534412630707205,Normal
ptg000953l,0.6117477147064108,0.36788427687475006,0.6408386508659982,0.36789427254664325,0.9941340782122552,0.6640552995391702,0.3837953091684435,0.39086294416243655,0.4329196375918083,0.018040388701764543,0.7090423585139812,0.5229787234042553,Oscheius dolichura,0.00668902986507338,Normal
ptg000954l,0.2840509625657772,0.04689606272595732,0.47493163172288066,0.04692356525108622,1.0,0.5050691244239631,0.044065387348969434,0.03843364757070341,0.06076100359191551,0.007514077426573886,0.599837406240403,0.4153191489361702,Oscheius dolichura,0.0027379710501719,Normal
ptg000955l,0.5241394106410958,0.24563956484279348,0.6882406563354606,0.24566133247590546,1.0,0.7152073732718893,0.23312011371712865,0.24510514865844815,0.3483621937489948,0.024048863452775456,0.8390710911240213,0.5380851063829788,Oscheius dolichura,0.010631425787116363,Normal
ptg000956l,0.3195542987479382,0.09305009914295961,0.5164083865086602,0.09307626985893663,1.0,0.491705069124424,0.12437810945273631,0.13125453226976072,0.053309119176539965,0.0028471846700984047,0.29940599640737203,0.6544680851063829,Oscheius dolichura,0.00949452935353136,Normal
ptg000957l,0.09546163341577053,0.06506746255858917,0.4298085688240656,0.06509444073441997,1.0,0.4815668202764978,0.042643923240938165,0.05148658448150834,0.04405457567147376,0.004835353814123929,0.3345487549903453,0.5751063829787233,Oscheius dolichura,0.012744339593308911,Normal
ptg000958l,0.49074822639919785,0.17541914180534998,0.5323609845031907,0.17544293570115344,1.0,0.5548387096774192,0.20042643923240938,0.20232052211747645,0.22849541628692435,0.06063718728965494,0.7496655574673234,0.5482978723404255,Oscheius dolichura,0.0037989274283072153,Normal
ptg000959l,0.5773151358099994,0.08709739919778711,0.5141294439380129,0.08712374168336179,1.0,0.5290322580645159,0.09950248756218906,0.11094996374184192,0.12001420683000052,0.026516688151700937,0.7278195188234352,0.5885106382978722,Oscheius dolichura,0.006040434969220261,Normal
ptg000961l,0.3371268547884775,0.11984137126461894,0.6298997265268915,0.11986264664902346,0.9916201117318337,0.6281105990783411,0.10945273631840796,0.11240029006526468,0.11085348201361711,0.005673750052862305,0.5075239052791438,0.5078723404255319,Oscheius dolichura,0.0013292797368282198,Normal
ptg000962l,0.48007001617293726,0.11321672527300383,0.7716499544211486,0.11324231406593951,1.0,0.7626728110599075,0.10945273631840796,0.1116751269035533,0.17439553959148663,0.1110887844083029,0.8472417956408885,0.6031914893617021,Oscheius dolichura,0.015038116074730982,Normal
ptg000963l,0.34151363189517775,0.03512670099225407,0.6344576116681859,0.03515454313109578,1.0,0.6345622119815668,0.04975124378109452,0.05801305293691081,0.019782340642255935,0.0016522299838951338,0.23830292500494304,0.5704255319148934,Oscheius tipulae,0.011053080441893801,Normal
ptg000964l,0.2646579233885886,0.06881057305042892,0.5929808568824066,0.06883744321601412,1.0,0.6078341013824882,0.06325515280739162,0.05656272661348803,0.09462955020640111,0.024418135799112173,0.6959707036755023,0.4851063829787234,Oscheius dolichura,0.0015525143360326156,Normal
ptg000966l,0.2360587205644516,0.07911649400813756,0.4740200546946216,0.07914306678868525,1.0,0.48940092165898585,0.0511727078891258,0.04713560551124003,0.09042111188548758,0.046048652493138824,0.5921315558098346,0.5074468085106383,Oscheius dolichura,0.0025787734624393697,Normal
ptg000967l,0.17888576252991562,0.06263526521256993,0.4229717411121241,0.06266231357126958,1.0,0.4124423963133641,0.043354655294953796,0.05003625815808557,0.04786093389803249,0.016171160928080158,0.3757209445161942,0.5057446808510637,Oscheius dolichura,0.010387906714527507,Normal
ptg000968l,0.23648545747175215,0.06647319017722061,0.36554238833181407,0.06650012778973231,1.0,0.41428571428571437,0.04619758351101635,0.04060913705583756,0.07496783359245161,0.017667169353987027,0.5652604655271781,0.4402127659574468,Oscheius dolichura,0.007590993370167457,Normal
ptg000969l,0.2726230264886169,0.04938185086095664,0.4211485870556062,0.049409281656814505,1.0,0.4488479262672811,0.07107320540156362,0.05438723712835388,0.04238594327990136,0.005766504586721187,0.40075996281167303,0.5317021276595744,Oscheius dolichura,0.006999566483921596,Normal
ptg000970l,0.3082673033007121,0.06414405204077847,0.3359161349134001,0.06417105686230863,1.0,0.385253456221198,0.048329779673063254,0.05293691080493111,0.06583391411569184,0.013363799225403244,0.5099281053725353,0.41787234042553184,Oscheius dolichura,0.009766683248668157,Normal
ptg000971l,0.1708952118161492,0.07039356250953296,0.41248860528714704,0.07040389799906013,0.9480446927373691,0.4585253456221199,0.03198294243070362,0.044960116026105876,0.04193695384120517,0.0170320626654185,0.29777374857493827,0.515531914893617,Oscheius dolichura,0.013274277082821069,Normal
ptg000973l,0.21306582279769498,0.15378083016254496,0.5838650865998178,0.1538052484479731,1.0,0.6221198156682026,0.09737029140014215,0.1065989847715736,0.15912989867581623,0.01136729963122141,0.5852965180115182,0.5817021276595744,Oscheius dolichura,0.0028892987122497355,Normal
ptg000974l,0.15070155156058468,0.08215055713808697,0.46353691886964454,0.0821687978696215,0.9770949720669933,0.4741935483870967,0.09381663113006397,0.08411892675852067,0.04074411622795261,0.0019326758218453043,0.25291322583494946,0.5280851063829788,Oscheius dolichura,0.014955730359984465,Normal
ptg000976l,0.47647603010961653,0.11670424892509243,0.6494986326344578,0.11672973708293144,1.0,0.6576036866359447,0.12864250177683015,0.12907904278462656,0.1556854125341768,0.017842013927427236,0.7350047747455921,0.5036170212765956,Oscheius dolichura,0.00416057787491723,Normal
ptg000977l,0.26513555552336543,0.1274924869836218,0.6175934366453968,0.12751766383880359,1.0,0.6207373271889398,0.06965174129353234,0.0725163161711385,0.1479989813970943,0.014177868272568974,0.6449555969694036,0.5485106382978722,Oscheius dolichura,0.0016824118808774662,Normal
ptg000978l,0.4018851592257191,0.11841915417245513,0.6084776663628078,0.11844459284542391,1.0,0.5894009216589859,0.10163468372423597,0.1065989847715736,0.18031281831340804,0.041001993679765265,0.8422735361303104,0.5314893617021277,Oscheius dolichura,0.0061953582680082595,Normal
ptg000979l,0.3293575025633577,0.10399910956842925,0.5546946216955335,0.10402496434254245,1.0,0.5497695852534561,0.07746979388770434,0.07904278462654098,0.1162078486034418,0.007855720762824977,0.6042366927630001,0.47978723404255313,Oscheius sp.,0.00048770953830770306,Normal
ptg000980l,0.2676411667221947,0.03780211807287522,0.7443026435733822,0.03782988301056121,1.0,0.7741935483870965,0.02061122956645345,0.02175489485134155,0.05522570095963116,0.01646397909746977,0.6364662255110238,0.5804255319148934,Oscheius dolichura,0.005527070575247854,Normal
ptg000981l,0.4038622430622954,0.11525729762263012,0.509115770282589,0.11528282753332839,1.0,0.5442396313364055,0.1201137171286425,0.11022480058013052,0.11669704605157347,0.0025575544634109794,0.5539840729631608,0.487659574468085,Oscheius dolichura,0.0007810901566835906,Normal
ptg000983l,0.5126527493014629,0.11890971601004208,0.6964448495897904,0.11893514052748305,1.0,0.7267281105990784,0.13788201847903342,0.1457577955039884,0.12422264515091407,0.023052814868026524,0.5742525524906502,0.5910638297872339,Oscheius dolichura,0.005164353323765272,Normal
ptg000984l,0.33030493679791506,0.14437770788073162,0.5282588878760257,0.14440239750026795,1.0,0.5511520737327189,0.09737029140014215,0.09499637418419145,0.10713424114083525,0.02285793167188685,0.4131848184124286,0.5817021276595744,Oscheius dolichura,0.003050026635626133,Normal
ptg000985l,0.23297368677589303,0.05738749026090469,0.6280765724703739,0.05741469004806543,1.0,0.6442396313364052,0.02487562189054726,0.03770848440899202,0.07069238192247895,0.007778754234729307,0.5989518697230647,0.5410638297872341,Oscheius dolichura,0.0010129912231036967,Normal
ptg000986l,0.2795017122329028,0.19211061138845487,0.5369188696444851,0.1921339236394516,1.0,0.5953917050691244,0.1513859275053305,0.16171138506163887,0.17544764917171501,0.015511594216159726,0.5253261340546633,0.6255319148936169,Oscheius dolichura,0.0025816780771614482,Normal
ptg000987l,0.09373511069907724,0.07245062433269162,0.6759343664539654,0.07247738946188156,1.0,0.6640552995391702,0.017057569296375266,0.012327773749093544,0.053449847209564146,0.002440909185254156,0.37286871763374546,0.5823404255319149,Oscheius dolichura,0.009391622017198493,Normal
ptg000988l,0.25727224287828954,0.07473441641691983,0.5660893345487694,0.07476111564558549,1.0,0.544700460829493,0.05046197583511016,0.05221174764321972,0.10133088511231436,0.07497201338778864,0.6970529092293517,0.5163829787234042,Oscheius dolichura,0.001923758127375349,Normal
ptg000989l,0.3072219936287005,0.03295833522275217,0.5186873290793073,0.03298623993140577,1.0,0.5483870967741933,0.04975124378109452,0.04713560551124003,0.05777890955878411,0.0630824305861066,0.731070342309294,0.5272340425531914,Oscheius dolichura,0.0023425627801284296,Normal
ptg000990l,0.15608861563806758,0.059613569187769756,0.777119416590702,0.05964070473976241,1.0,0.7608294930875572,0.018479033404406535,0.025380710659898477,0.10401812040958558,0.016051005095757236,0.8588221312613321,0.5670212765957445,Oscheius dolichura,0.012393650723224146,Normal
